match,comp,alliance,team1,team2,team3,score,totalPoints,autoPoints,autoInitLinePoints,initLineRobot1,initLineRobot2,initLineRobot3,autoCellPoints,autoCellsBottom,autoCellsInner,autoCellsOuter,teleopPoints,teleopCellPoints,teleopCellsBottom,teleopCellsOuter,teleopCellsInner,controlPanelPoints,stage1Activated,stage2Activated,stage3Activated,endgamePoints,endgameRobot1,endgameRobot2,endgameRobot3,endgameRungIsLevel,foulPoints,foulCount,techFoulCount,adjustPoints
52,qm,blue,4130,2591,4854,122,122,31,15,Exited,Exited,Exited,16,0,0,4,76,26,0,0,13,0,1,0,0,50,Hang,Park,Park,IsLevel,15,0,0,0
53,qm,red,94,6742,4758,75,75,16,10,Exited,Exited,None,6,3,0,0,59,4,4,0,0,0,0,0,0,55,Hang,Hang,Park,NotLevel,0,0,1,0
53,qm,blue,548,6120,835,120,120,19,15,Exited,Exited,Exited,4,0,0,1,86,41,0,5,13,0,1,0,0,45,Hang,Park,None,IsLevel,15,0,0,0
54,qm,red,7145,5756,247,32,32,22,10,Exited,Exited,None,12,0,0,3,10,0,0,0,0,0,0,0,0,10,None,Park,Park,NotLevel,0,1,1,0
54,qm,blue,7232,5090,7191,76,76,15,15,Exited,Exited,Exited,0,0,0,0,43,8,6,0,1,0,0,0,0,35,Park,Hang,Park,NotLevel,18,0,0,0
55,qm,red,8280,4768,5577,79,79,22,10,Exited,Exited,None,12,0,0,3,12,2,0,0,1,0,0,0,0,10,None,Park,Park,IsLevel,45,0,1,0
55,qm,blue,5498,5532,7865,50,50,18,10,Exited,Exited,None,8,0,0,2,17,2,0,0,1,0,0,0,0,15,Park,Park,Park,IsLevel,15,0,3,0
56,qm,red,3538,3096,240,194,194,55,15,Exited,Exited,Exited,40,0,2,7,124,59,0,9,16,0,1,0,0,65,Hang,None,Hang,IsLevel,15,0,1,0
56,qm,blue,5695,5214,5531,55,55,10,10,Exited,Exited,None,0,0,0,0,30,5,5,0,0,0,0,0,0,25,None,Hang,None,NotLevel,15,0,1,0
57,qm,red,7716,4840,33,66,66,18,10,None,Exited,Exited,8,0,0,2,45,35,0,5,10,0,1,0,0,10,None,Park,Park,IsLevel,3,0,1,0
57,qm,blue,7856,8179,1481,121,121,23,15,Exited,Exited,Exited,8,0,0,2,83,18,0,0,9,0,1,0,0,65,None,Hang,Hang,IsLevel,15,1,0,0
58,qm,red,7191,6120,4768,76,76,27,15,Exited,Exited,Exited,12,0,0,3,34,24,0,0,12,0,1,0,0,10,Park,None,Park,IsLevel,15,0,1,0
58,qm,blue,7865,6742,4130,98,98,28,10,None,Exited,Exited,18,3,0,3,55,25,0,1,11,0,1,0,0,30,None,Hang,Park,NotLevel,15,0,1,0
59,qm,red,573,5695,5498,90,90,27,15,Exited,Exited,Exited,12,0,0,3,63,23,0,1,10,0,1,0,0,40,Hang,None,None,IsLevel,0,0,0,0
59,qm,blue,5532,5756,3414,110,110,25,15,Exited,Exited,Exited,10,0,1,1,85,20,1,1,8,0,1,0,0,65,Hang,None,Hang,IsLevel,0,0,0,0
60,qm,red,5090,5214,8179,48,48,23,15,Exited,Exited,Exited,8,0,0,2,25,10,6,0,2,0,1,0,0,15,Park,Park,Park,NotLevel,0,1,1,0
60,qm,blue,5197,548,1481,127,127,27,15,Exited,Exited,Exited,12,0,0,3,82,47,0,3,19,0,1,0,0,35,Park,Hang,Park,NotLevel,18,0,0,0
61,qm,red,4758,6013,240,49,49,31,15,Exited,Exited,Exited,16,0,0,4,18,8,2,0,3,0,1,0,0,10,None,Park,Park,IsLevel,0,0,0,0
61,qm,blue,3096,4840,2591,27,27,5,5,None,Exited,None,0,0,0,0,22,12,12,0,0,0,1,0,0,10,Park,None,Park,IsLevel,0,0,0,0
62,qm,red,8280,835,7232,52,52,15,15,Exited,Exited,Exited,0,0,0,0,19,4,0,0,2,0,0,0,0,15,Park,Park,Park,IsLevel,18,0,0,0
62,qm,blue,94,4854,3538,112,112,32,10,Exited,None,Exited,22,0,1,4,80,35,0,1,16,0,1,0,0,45,None,Park,Hang,IsLevel,0,1,1,0
63,qm,red,247,7716,5531,28,28,0,0,None,None,None,0,0,0,0,13,3,1,0,1,0,0,0,0,10,None,Park,Park,IsLevel,15,0,0,0
63,qm,blue,7856,7692,5577,37,37,23,15,Exited,Exited,Exited,8,0,0,2,14,4,0,0,2,0,0,0,0,10,Park,None,Park,IsLevel,0,0,1,0
64,qm,red,7145,3096,6120,69,69,10,10,Exited,None,Exited,0,0,0,0,29,19,15,0,2,0,1,0,0,10,Park,None,Park,IsLevel,30,0,1,0
64,qm,blue,33,3414,5498,82,82,23,15,Exited,Exited,Exited,8,0,0,2,44,14,0,0,7,0,1,0,0,30,Hang,Park,None,NotLevel,15,0,2,0
